------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 042A 9E00 EA0E 01
custom name, 96
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 4841
time diff [logger-smartphone](sec), 47
lat, 48.596816
long, -123.144764
accuracy (m), 13.6
------------------------------,--------------------
time,temp
2025-07-04 22:55:01,17.1
2025-07-04 23:00:01,17.2
2025-07-04 23:05:01,17.2
2025-07-04 23:10:01,17.2
2025-07-04 23:15:01,17.1
2025-07-04 23:20:01,17.1
2025-07-04 23:25:01,17.2
2025-07-04 23:30:01,17.2
2025-07-04 23:35:01,17.4
2025-07-04 23:40:01,17.4
2025-07-04 23:45:01,17.4
2025-07-04 23:50:01,17.4
2025-07-04 23:55:01,17.3
2025-07-05 00:00:01,17.1
2025-07-05 00:05:01,17.0
2025-07-05 00:10:01,17.0
2025-07-05 00:15:01,17.1
2025-07-05 00:20:01,17.2
2025-07-05 00:25:01,17.2
2025-07-05 00:30:01,17.2
2025-07-05 00:35:01,17.3
2025-07-05 00:40:01,16.8
2025-07-05 00:45:01,16.6
2025-07-05 00:50:01,16.6
2025-07-05 00:55:01,16.5
2025-07-05 01:00:01,16.6
2025-07-05 01:05:01,16.5
2025-07-05 01:10:01,16.6
2025-07-05 01:15:01,16.7
2025-07-05 01:20:01,16.6
2025-07-05 01:25:01,16.5
2025-07-05 01:30:01,16.5
2025-07-05 01:35:01,16.4
2025-07-05 01:40:01,16.4
2025-07-05 01:45:01,16.4
2025-07-05 01:50:01,16.3
2025-07-05 01:55:01,16.3
2025-07-05 02:00:01,16.2
2025-07-05 02:05:01,16.1
2025-07-05 02:10:01,16.2
2025-07-05 02:15:01,16.1
2025-07-05 02:20:01,16.2
2025-07-05 02:25:01,16.2
2025-07-05 02:30:01,16.1
2025-07-05 02:35:01,16.1
2025-07-05 02:40:01,16.1
2025-07-05 02:45:01,16.0
2025-07-05 02:50:01,15.9
2025-07-05 02:55:01,16.0
2025-07-05 03:00:01,15.9
2025-07-05 03:05:01,16.0
2025-07-05 03:10:01,16.0
2025-07-05 03:15:01,16.1
2025-07-05 03:20:01,16.0
2025-07-05 03:25:01,16.1
2025-07-05 03:30:01,15.9
2025-07-05 03:35:01,15.8
2025-07-05 03:40:01,15.8
2025-07-05 03:45:01,15.8
2025-07-05 03:50:01,15.8
2025-07-05 03:55:01,15.8
2025-07-05 04:00:01,15.7
2025-07-05 04:05:01,15.8
2025-07-05 04:10:01,15.8
2025-07-05 04:15:01,15.7
2025-07-05 04:20:01,15.7
2025-07-05 04:25:01,15.7
2025-07-05 04:30:01,15.7
2025-07-05 04:35:01,15.7
2025-07-05 04:40:01,15.6
2025-07-05 04:45:01,15.7
2025-07-05 04:50:01,15.6
2025-07-05 04:55:01,15.7
2025-07-05 05:00:01,15.7
2025-07-05 05:05:01,15.7
2025-07-05 05:10:01,15.6
2025-07-05 05:15:01,15.7
2025-07-05 05:20:01,15.6
2025-07-05 05:25:01,15.6
2025-07-05 05:30:01,15.6
2025-07-05 05:35:01,15.6
2025-07-05 05:40:01,15.5
2025-07-05 05:45:01,15.6
2025-07-05 05:50:01,15.6
2025-07-05 05:55:01,15.6
2025-07-05 06:00:01,15.6
2025-07-05 06:05:01,15.6
2025-07-05 06:10:01,15.6
2025-07-05 06:15:01,15.6
2025-07-05 06:20:01,15.6
2025-07-05 06:25:01,15.5
2025-07-05 06:30:01,15.6
2025-07-05 06:35:01,15.6
2025-07-05 06:40:01,15.6
2025-07-05 06:45:01,15.4
2025-07-05 06:50:01,15.4
2025-07-05 06:55:01,15.5
2025-07-05 07:00:01,15.3
2025-07-05 07:05:01,15.3
2025-07-05 07:10:01,15.2
2025-07-05 07:15:01,15.3
2025-07-05 07:20:01,15.2
2025-07-05 07:25:01,15.2
2025-07-05 07:30:01,15.3
2025-07-05 07:35:01,15.3
2025-07-05 07:40:01,15.2
2025-07-05 07:45:01,15.1
2025-07-05 07:50:01,15.1
2025-07-05 07:55:01,15.1
2025-07-05 08:00:01,15.1
2025-07-05 08:05:01,15.2
2025-07-05 08:10:01,15.1
2025-07-05 08:15:01,15.2
2025-07-05 08:20:01,15.3
2025-07-05 08:25:01,15.3
2025-07-05 08:30:01,15.3
2025-07-05 08:35:01,15.3
2025-07-05 08:40:01,15.3
2025-07-05 08:45:01,15.3
2025-07-05 08:50:01,15.3
2025-07-05 08:55:01,15.4
2025-07-05 09:00:01,15.3
2025-07-05 09:05:01,15.4
2025-07-05 09:10:01,15.3
2025-07-05 09:15:01,15.4
2025-07-05 09:20:01,15.3
2025-07-05 09:25:01,15.3
2025-07-05 09:30:01,15.3
2025-07-05 09:35:01,15.3
2025-07-05 09:40:01,15.3
2025-07-05 09:45:01,15.3
2025-07-05 09:50:01,15.3
2025-07-05 09:55:01,15.2
2025-07-05 10:00:01,15.2
2025-07-05 10:05:01,15.2
2025-07-05 10:10:01,15.2
2025-07-05 10:15:01,15.2
2025-07-05 10:20:01,15.2
2025-07-05 10:25:01,15.2
2025-07-05 10:30:01,15.1
2025-07-05 10:35:01,15.1
2025-07-05 10:40:01,15.0
2025-07-05 10:45:01,14.9
2025-07-05 10:50:01,14.9
2025-07-05 10:55:01,14.7
2025-07-05 11:00:01,14.4
2025-07-05 11:05:01,13.3
2025-07-05 11:10:01,12.5
2025-07-05 11:15:01,11.9
2025-07-05 11:20:01,11.5
2025-07-05 11:25:01,11.2
2025-07-05 11:30:01,11.0
2025-07-05 11:35:01,10.8
2025-07-05 11:40:01,10.7
2025-07-05 11:45:01,10.6
2025-07-05 11:50:01,10.4
2025-07-05 11:55:01,10.3
2025-07-05 12:00:01,10.2
2025-07-05 12:05:01,10.2
2025-07-05 12:10:01,10.2
2025-07-05 12:15:01,10.1
2025-07-05 12:20:01,10.0
2025-07-05 12:25:01,9.9
2025-07-05 12:30:01,9.9
2025-07-05 12:35:01,9.9
2025-07-05 12:40:01,10.0
2025-07-05 12:45:01,10.1
2025-07-05 12:50:01,10.2
2025-07-05 12:55:01,10.3
2025-07-05 13:00:01,10.3
2025-07-05 13:05:01,10.5
2025-07-05 13:10:01,10.6
2025-07-05 13:15:01,10.8
2025-07-05 13:20:01,11.0
2025-07-05 13:25:01,11.3
2025-07-05 13:30:01,11.6
2025-07-05 13:35:01,11.9
2025-07-05 13:40:01,12.0
2025-07-05 13:45:01,12.1
2025-07-05 13:50:01,12.2
2025-07-05 13:55:01,12.5
2025-07-05 14:00:01,12.4
2025-07-05 14:05:01,12.4
2025-07-05 14:10:01,12.4
2025-07-05 14:15:01,12.5
2025-07-05 14:20:01,12.7
2025-07-05 14:25:01,12.7
2025-07-05 14:30:01,13.0
2025-07-05 14:35:01,13.0
2025-07-05 14:40:01,13.1
2025-07-05 14:45:01,13.3
2025-07-05 14:50:01,13.4
2025-07-05 14:55:01,13.5
2025-07-05 15:00:01,13.4
2025-07-05 15:05:01,13.5
2025-07-05 15:10:01,13.8
2025-07-05 15:15:01,14.0
2025-07-05 15:20:01,14.3
2025-07-05 15:25:01,14.4
2025-07-05 15:30:01,14.7
2025-07-05 15:35:01,14.6
2025-07-05 15:40:01,14.5
2025-07-05 15:45:01,14.7
2025-07-05 15:50:01,14.9
2025-07-05 15:55:01,14.9
2025-07-05 16:00:01,14.7
2025-07-05 16:05:01,14.7
2025-07-05 16:10:01,14.8
2025-07-05 16:15:01,14.9
2025-07-05 16:20:01,14.9
2025-07-05 16:25:01,14.8
2025-07-05 16:30:01,15.1
2025-07-05 16:35:01,15.2
2025-07-05 16:40:01,15.9
2025-07-05 16:45:01,16.2
2025-07-05 16:50:01,16.5
2025-07-05 16:55:01,16.9
2025-07-05 17:00:01,17.3
2025-07-05 17:05:01,17.7
2025-07-05 17:10:01,17.7
2025-07-05 17:15:01,17.8
2025-07-05 17:20:01,18.2
2025-07-05 17:25:01,19.7
2025-07-05 17:30:01,20.2
2025-07-05 17:35:01,21.1
2025-07-05 17:40:01,21.7
2025-07-05 17:45:01,22.1
2025-07-05 17:50:01,22.5
2025-07-05 17:55:01,22.5
2025-07-05 18:00:01,23.0
2025-07-05 18:05:01,23.3
2025-07-05 18:10:01,23.6
2025-07-05 18:15:01,23.4
2025-07-05 18:20:01,23.0
2025-07-05 18:25:01,22.7
2025-07-05 18:30:01,22.4
2025-07-05 18:35:01,22.3
2025-07-05 18:40:01,22.1
2025-07-05 18:45:01,22.1
2025-07-05 18:50:01,22.0
2025-07-05 18:55:01,22.1
2025-07-05 19:00:01,22.6
2025-07-05 19:05:01,22.7
2025-07-05 19:10:01,23.1
2025-07-05 19:15:01,23.0
2025-07-05 19:20:01,23.3
2025-07-05 19:25:01,22.6
2025-07-05 19:30:01,19.3
2025-07-05 19:35:01,18.7
2025-07-05 19:40:01,19.3
2025-07-05 19:45:01,19.2
2025-07-05 19:50:01,18.9
2025-07-05 19:55:01,18.8
2025-07-05 20:00:01,18.3
2025-07-05 20:05:01,18.6
2025-07-05 20:10:01,19.4
2025-07-05 20:15:01,19.4
2025-07-05 20:20:01,19.2
2025-07-05 20:25:01,18.4
2025-07-05 20:30:01,18.2
2025-07-05 20:35:01,18.1
2025-07-05 20:40:01,18.0
2025-07-05 20:45:01,18.0
2025-07-05 20:50:01,17.9
2025-07-05 20:55:01,17.9
2025-07-05 21:00:01,17.8
2025-07-05 21:05:01,17.6
2025-07-05 21:10:01,17.6
2025-07-05 21:15:01,17.5
2025-07-05 21:20:01,17.5
2025-07-05 21:25:01,17.4
2025-07-05 21:30:01,17.4
2025-07-05 21:35:01,17.3
2025-07-05 21:40:01,17.3
2025-07-05 21:45:01,17.3
2025-07-05 21:50:01,17.3
2025-07-05 21:55:01,17.3
2025-07-05 22:00:01,17.2
2025-07-05 22:05:01,17.1
2025-07-05 22:10:01,17.0
2025-07-05 22:15:01,16.8
2025-07-05 22:20:01,16.9
2025-07-05 22:25:01,16.9
2025-07-05 22:30:01,16.8
2025-07-05 22:35:01,16.6
2025-07-05 22:40:01,16.5
2025-07-05 22:45:01,16.5
2025-07-05 22:50:01,16.7
2025-07-05 22:55:01,16.7
2025-07-05 23:00:01,16.8
2025-07-05 23:05:01,16.8
2025-07-05 23:10:01,16.7
2025-07-05 23:15:01,16.7
2025-07-05 23:20:01,16.8
2025-07-05 23:25:01,16.6
2025-07-05 23:30:01,16.5
2025-07-05 23:35:01,16.5
2025-07-05 23:40:01,16.6
2025-07-05 23:45:01,16.6
2025-07-05 23:50:01,16.7
2025-07-05 23:55:01,16.6
2025-07-06 00:00:01,16.5
2025-07-06 00:05:01,16.5
2025-07-06 00:10:01,16.4
2025-07-06 00:15:01,15.9
2025-07-06 00:20:01,15.8
2025-07-06 00:25:01,15.2
2025-07-06 00:30:01,15.3
2025-07-06 00:35:01,15.2
2025-07-06 00:40:01,15.3
2025-07-06 00:45:01,15.8
2025-07-06 00:50:01,16.2
2025-07-06 00:55:01,16.5
2025-07-06 01:00:01,16.5
2025-07-06 01:05:01,16.6
2025-07-06 01:10:01,16.7
2025-07-06 01:15:01,16.8
2025-07-06 01:20:01,16.8
2025-07-06 01:25:01,16.8
2025-07-06 01:30:01,16.8
2025-07-06 01:35:01,16.9
2025-07-06 01:40:01,16.9
2025-07-06 01:45:01,16.8
2025-07-06 01:50:01,16.8
2025-07-06 01:55:01,16.8
2025-07-06 02:00:01,16.7
2025-07-06 02:05:01,16.8
2025-07-06 02:10:01,16.8
2025-07-06 02:15:01,16.8
2025-07-06 02:20:01,16.8
2025-07-06 02:25:01,16.9
2025-07-06 02:30:01,16.8
2025-07-06 02:35:01,16.8
2025-07-06 02:40:01,16.8
2025-07-06 02:45:01,16.8
2025-07-06 02:50:01,16.7
2025-07-06 02:55:01,16.6
2025-07-06 03:00:01,16.6
2025-07-06 03:05:01,16.6
2025-07-06 03:10:01,16.7
2025-07-06 03:15:01,16.7
2025-07-06 03:20:01,16.7
2025-07-06 03:25:01,16.6
2025-07-06 03:30:01,16.6
2025-07-06 03:35:01,16.6
2025-07-06 03:40:01,16.9
2025-07-06 03:45:01,17.0
2025-07-06 03:50:01,16.9
2025-07-06 03:55:01,16.8
2025-07-06 04:00:01,16.8
2025-07-06 04:05:01,16.6
2025-07-06 04:10:01,16.5
2025-07-06 04:15:01,16.7
2025-07-06 04:20:01,16.8
2025-07-06 04:25:01,16.9
2025-07-06 04:30:01,16.8
2025-07-06 04:35:01,16.8
2025-07-06 04:40:01,16.8
2025-07-06 04:45:01,16.9
2025-07-06 04:50:01,17.0
2025-07-06 04:55:01,16.9
2025-07-06 05:00:01,16.9
2025-07-06 05:05:01,16.9
2025-07-06 05:10:01,16.9
2025-07-06 05:15:01,16.9
2025-07-06 05:20:01,16.9
2025-07-06 05:25:01,16.9
2025-07-06 05:30:01,16.9
2025-07-06 05:35:01,16.9
2025-07-06 05:40:01,16.9
2025-07-06 05:45:01,16.9
2025-07-06 05:50:01,17.0
2025-07-06 05:55:01,17.0
2025-07-06 06:00:01,16.9
2025-07-06 06:05:01,16.9
2025-07-06 06:10:01,16.9
2025-07-06 06:15:01,17.0
2025-07-06 06:20:01,16.9
2025-07-06 06:25:01,17.0
2025-07-06 06:30:01,17.1
2025-07-06 06:35:01,17.0
2025-07-06 06:40:01,17.1
2025-07-06 06:45:01,17.1
2025-07-06 06:50:01,17.1
2025-07-06 06:55:01,17.1
2025-07-06 07:00:01,17.1
2025-07-06 07:05:01,17.1
2025-07-06 07:10:01,17.0
2025-07-06 07:15:01,17.0
2025-07-06 07:20:01,16.9
2025-07-06 07:25:01,16.9
2025-07-06 07:30:01,16.9
2025-07-06 07:35:01,16.9
2025-07-06 07:40:01,16.9
2025-07-06 07:45:01,16.7
2025-07-06 07:50:01,16.6
2025-07-06 07:55:01,16.6
2025-07-06 08:00:01,16.6
2025-07-06 08:05:01,16.6
2025-07-06 08:10:01,16.6
2025-07-06 08:15:01,16.5
2025-07-06 08:20:01,16.5
2025-07-06 08:25:01,16.4
2025-07-06 08:30:01,16.3
2025-07-06 08:35:01,16.0
2025-07-06 08:40:01,15.9
2025-07-06 08:45:01,15.8
2025-07-06 08:50:01,15.7
2025-07-06 08:55:01,15.7
2025-07-06 09:00:01,15.8
2025-07-06 09:05:01,16.0
2025-07-06 09:10:01,16.2
2025-07-06 09:15:01,16.1
2025-07-06 09:20:01,15.9
2025-07-06 09:25:01,15.9
2025-07-06 09:30:01,16.2
2025-07-06 09:35:01,16.4
2025-07-06 09:40:01,16.5
2025-07-06 09:45:01,16.6
2025-07-06 09:50:01,16.6
2025-07-06 09:55:01,16.6
2025-07-06 10:00:01,16.6
2025-07-06 10:05:01,16.6
2025-07-06 10:10:01,16.5
2025-07-06 10:15:01,16.4
2025-07-06 10:20:01,16.4
2025-07-06 10:25:01,16.4
2025-07-06 10:30:01,16.5
2025-07-06 10:35:01,16.4
2025-07-06 10:40:01,16.4
2025-07-06 10:45:01,16.5
2025-07-06 10:50:01,16.5
2025-07-06 10:55:01,16.4
2025-07-06 11:00:01,16.3
2025-07-06 11:05:01,16.3
2025-07-06 11:10:01,16.2
2025-07-06 11:15:01,15.8
2025-07-06 11:20:01,14.4
2025-07-06 11:25:01,13.0
2025-07-06 11:30:01,12.1
2025-07-06 11:35:01,11.6
2025-07-06 11:40:01,11.1
2025-07-06 11:45:01,11.0
2025-07-06 11:50:01,10.8
2025-07-06 11:55:01,10.7
2025-07-06 12:00:01,10.6
2025-07-06 12:05:01,10.5
2025-07-06 12:10:01,10.5
2025-07-06 12:15:01,10.5
2025-07-06 12:20:01,10.5
2025-07-06 12:25:01,10.5
2025-07-06 12:30:01,10.4
2025-07-06 12:35:01,10.4
2025-07-06 12:40:01,10.4
2025-07-06 12:45:01,10.5
2025-07-06 12:50:01,10.4
2025-07-06 12:55:01,10.5
2025-07-06 13:00:01,10.6
2025-07-06 13:05:01,10.6
2025-07-06 13:10:01,10.7
2025-07-06 13:15:01,10.7
2025-07-06 13:20:01,10.8
2025-07-06 13:25:01,10.8
2025-07-06 13:30:01,10.9
2025-07-06 13:35:01,11.3
2025-07-06 13:40:01,11.6
2025-07-06 13:45:01,12.1
2025-07-06 13:50:01,12.6
2025-07-06 13:55:01,12.9
2025-07-06 14:00:01,13.3
2025-07-06 14:05:01,13.6
2025-07-06 14:10:01,14.0
2025-07-06 14:15:01,14.3
2025-07-06 14:20:01,13.9
2025-07-06 14:25:01,14.0
2025-07-06 14:30:01,14.3
2025-07-06 14:35:01,14.4
2025-07-06 14:40:01,14.3
2025-07-06 14:45:01,14.3
2025-07-06 14:50:01,14.5
2025-07-06 14:55:01,14.6
2025-07-06 15:00:01,14.9
2025-07-06 15:05:01,14.9
2025-07-06 15:10:01,15.3
2025-07-06 15:15:01,15.4
2025-07-06 15:20:01,15.4
2025-07-06 15:25:01,15.6
2025-07-06 15:30:01,15.7
2025-07-06 15:35:01,15.7
2025-07-06 15:40:01,15.9
2025-07-06 15:45:01,16.0
2025-07-06 15:50:01,16.0
2025-07-06 15:55:01,16.3
2025-07-06 16:00:01,16.0
2025-07-06 16:05:01,15.8
2025-07-06 16:10:01,15.7
2025-07-06 16:15:01,15.7
2025-07-06 16:20:01,15.8
2025-07-06 16:25:01,15.6
2025-07-06 16:30:01,15.8
2025-07-06 16:35:01,16.0
2025-07-06 16:40:01,16.9
2025-07-06 16:45:01,17.3
2025-07-06 16:50:01,17.8
2025-07-06 16:55:01,18.9
2025-07-06 17:00:01,19.4
2025-07-06 17:05:01,19.8
2025-07-06 17:10:01,20.3
2025-07-06 17:15:01,20.6
2025-07-06 17:20:01,21.4
2025-07-06 17:25:01,21.9
2025-07-06 17:30:01,22.3
2025-07-06 17:35:01,22.7
2025-07-06 17:40:01,23.0
2025-07-06 17:45:01,23.4
2025-07-06 17:50:01,23.8
2025-07-06 17:55:01,24.4
2025-07-06 18:00:01,25.3
2025-07-06 18:05:01,26.1
2025-07-06 18:10:01,25.7
2025-07-06 18:15:01,25.7
2025-07-06 18:20:01,26.6
2025-07-06 18:25:01,27.6
2025-07-06 18:30:01,28.6
2025-07-06 18:35:01,28.6
2025-07-06 18:40:01,28.6
2025-07-06 18:45:01,28.7
2025-07-06 18:50:01,28.9
2025-07-06 18:55:01,29.0
2025-07-06 19:00:01,28.9
2025-07-06 19:05:01,28.9
2025-07-06 19:10:01,29.1
2025-07-06 19:15:01,29.3
2025-07-06 19:20:01,28.5
2025-07-06 19:25:01,27.6
2025-07-06 19:30:01,27.9
2025-07-06 19:35:01,28.6
2025-07-06 19:40:01,28.8
2025-07-06 19:45:01,28.6
2025-07-06 19:50:01,28.2
2025-07-06 19:55:01,27.3
2025-07-06 20:00:01,24.4
2025-07-06 20:05:01,21.0
2025-07-06 20:10:01,20.9
2025-07-06 20:15:01,20.6
2025-07-06 20:20:01,20.3
2025-07-06 20:25:01,19.0
2025-07-06 20:30:01,19.6
2025-07-06 20:35:01,19.7
2025-07-06 20:40:01,19.6
2025-07-06 20:45:01,18.9
2025-07-06 20:50:01,18.5
2025-07-06 20:55:01,18.1
2025-07-06 21:00:01,17.9
2025-07-06 21:05:01,17.9
2025-07-06 21:10:01,18.0
2025-07-06 21:15:01,18.0
2025-07-06 21:20:01,18.0
2025-07-06 21:25:01,17.9
2025-07-06 21:30:01,18.0
2025-07-06 21:35:01,18.0
2025-07-06 21:40:01,18.1
2025-07-06 21:45:01,17.8
2025-07-06 21:50:01,17.9
2025-07-06 21:55:01,17.6
2025-07-06 22:00:01,17.5
2025-07-06 22:05:01,17.4
2025-07-06 22:10:01,17.4
2025-07-06 22:15:01,17.4
2025-07-06 22:20:01,17.5
2025-07-06 22:25:01,17.6
2025-07-06 22:30:01,17.6
2025-07-06 22:35:01,17.5
2025-07-06 22:40:01,17.4
2025-07-06 22:45:01,17.5
2025-07-06 22:50:01,17.3
2025-07-06 22:55:01,17.3
2025-07-06 23:00:01,17.4
2025-07-06 23:05:01,17.3
2025-07-06 23:10:01,17.3
2025-07-06 23:15:01,17.3
2025-07-06 23:20:01,17.3
2025-07-06 23:25:01,17.3
2025-07-06 23:30:01,17.3
2025-07-06 23:35:01,17.2
2025-07-06 23:40:01,17.2
2025-07-06 23:45:01,17.4
2025-07-06 23:50:01,17.5
2025-07-06 23:55:01,17.6
2025-07-07 00:00:01,17.6
2025-07-07 00:05:01,17.6
2025-07-07 00:10:01,17.6
2025-07-07 00:15:01,17.6
2025-07-07 00:20:01,17.6
2025-07-07 00:25:01,17.6
2025-07-07 00:30:01,17.5
2025-07-07 00:35:01,17.5
2025-07-07 00:40:01,17.5
2025-07-07 00:45:01,17.4
2025-07-07 00:50:01,17.4
2025-07-07 00:55:01,17.4
2025-07-07 01:00:01,17.4
2025-07-07 01:05:01,17.4
2025-07-07 01:10:01,17.3
2025-07-07 01:15:01,17.4
2025-07-07 01:20:01,16.9
2025-07-07 01:25:01,16.6
2025-07-07 01:30:01,16.5
2025-07-07 01:35:01,16.6
2025-07-07 01:40:01,16.7
2025-07-07 01:45:01,16.8
2025-07-07 01:50:01,16.7
2025-07-07 01:55:01,16.7
2025-07-07 02:00:01,16.8
2025-07-07 02:05:01,17.0
2025-07-07 02:10:01,17.0
2025-07-07 02:15:01,16.9
2025-07-07 02:20:01,16.9
2025-07-07 02:25:01,17.0
2025-07-07 02:30:01,17.4
2025-07-07 02:35:01,17.7
2025-07-07 02:40:01,18.0
2025-07-07 02:45:01,18.0
2025-07-07 02:50:01,18.1
2025-07-07 02:55:01,18.1
2025-07-07 03:00:01,18.1
2025-07-07 03:05:01,17.9
2025-07-07 03:10:01,17.9
2025-07-07 03:15:01,17.9
2025-07-07 03:20:01,18.0
2025-07-07 03:25:01,18.3
2025-07-07 03:30:01,18.4
2025-07-07 03:35:01,18.6
2025-07-07 03:40:01,18.3
2025-07-07 03:45:01,18.1
2025-07-07 03:50:01,18.1
2025-07-07 03:55:01,18.2
2025-07-07 04:00:01,18.3
2025-07-07 04:05:01,18.1
2025-07-07 04:10:01,18.3
2025-07-07 04:15:01,18.2
2025-07-07 04:20:01,18.2
2025-07-07 04:25:01,18.3
2025-07-07 04:30:01,18.3
2025-07-07 04:35:01,18.3
2025-07-07 04:40:01,18.3
2025-07-07 04:45:01,18.3
2025-07-07 04:50:01,18.4
2025-07-07 04:55:01,18.1
2025-07-07 05:00:01,17.9
2025-07-07 05:05:01,18.0
2025-07-07 05:10:01,17.9
2025-07-07 05:15:01,17.9
2025-07-07 05:20:01,17.9
2025-07-07 05:25:01,17.8
2025-07-07 05:30:01,17.8
2025-07-07 05:35:01,17.9
2025-07-07 05:40:01,17.7
2025-07-07 05:45:01,17.6
2025-07-07 05:50:01,17.4
2025-07-07 05:55:01,17.1
2025-07-07 06:00:01,17.0
2025-07-07 06:05:01,17.1
2025-07-07 06:10:01,17.1
2025-07-07 06:15:01,17.1
2025-07-07 06:20:01,17.1
2025-07-07 06:25:01,17.1
2025-07-07 06:30:01,17.1
2025-07-07 06:35:01,17.1
2025-07-07 06:40:01,17.1
2025-07-07 06:45:01,17.0
2025-07-07 06:50:01,17.1
2025-07-07 06:55:01,16.9
2025-07-07 07:00:01,16.8
2025-07-07 07:05:01,16.7
2025-07-07 07:10:01,16.6
2025-07-07 07:15:01,16.5
2025-07-07 07:20:01,16.5
2025-07-07 07:25:01,16.4
2025-07-07 07:30:01,16.4
2025-07-07 07:35:01,16.3
2025-07-07 07:40:01,16.4
2025-07-07 07:45:01,16.4
2025-07-07 07:50:01,16.3
2025-07-07 07:55:01,16.2
2025-07-07 08:00:01,16.1
2025-07-07 08:05:01,16.2
2025-07-07 08:10:01,16.2
2025-07-07 08:15:01,16.1
2025-07-07 08:20:01,16.2
2025-07-07 08:25:01,16.2
2025-07-07 08:30:01,16.2
2025-07-07 08:35:01,16.1
2025-07-07 08:40:01,16.3
2025-07-07 08:45:01,16.3
2025-07-07 08:50:01,16.3
2025-07-07 08:55:01,16.3
2025-07-07 09:00:01,16.3
2025-07-07 09:05:01,16.1
2025-07-07 09:10:01,16.1
2025-07-07 09:15:01,16.0
2025-07-07 09:20:01,16.0
2025-07-07 09:25:01,15.9
2025-07-07 09:30:01,15.9
2025-07-07 09:35:01,15.9
2025-07-07 09:40:01,16.1
2025-07-07 09:45:01,16.2
2025-07-07 09:50:01,16.2
2025-07-07 09:55:01,16.1
2025-07-07 10:00:01,16.1
2025-07-07 10:05:01,15.9
2025-07-07 10:10:01,15.9
2025-07-07 10:15:01,15.9
2025-07-07 10:20:01,15.9
2025-07-07 10:25:01,16.0
2025-07-07 10:30:01,16.0
2025-07-07 10:35:01,16.0
2025-07-07 10:40:01,16.0
2025-07-07 10:45:01,15.9
2025-07-07 10:50:01,16.0
2025-07-07 10:55:01,16.0
2025-07-07 11:00:01,16.1
2025-07-07 11:05:01,16.0
2025-07-07 11:10:01,16.0
2025-07-07 11:15:01,16.0
2025-07-07 11:20:01,15.9
2025-07-07 11:25:01,15.9
2025-07-07 11:30:01,15.8
2025-07-07 11:35:01,15.8
2025-07-07 11:40:01,15.7
2025-07-07 11:45:01,15.6
2025-07-07 11:50:01,14.8
2025-07-07 11:55:01,13.7
2025-07-07 12:00:01,13.0
2025-07-07 12:05:01,12.6
2025-07-07 12:10:01,12.2
2025-07-07 12:15:01,12.0
2025-07-07 12:20:01,11.9
2025-07-07 12:25:01,11.8
2025-07-07 12:30:01,11.7
2025-07-07 12:35:01,11.7
2025-07-07 12:40:01,11.7
2025-07-07 12:45:01,11.7
2025-07-07 12:50:01,11.7
2025-07-07 12:55:01,11.7
2025-07-07 13:00:01,11.8
2025-07-07 13:05:01,11.8
2025-07-07 13:10:01,11.9
2025-07-07 13:15:01,11.9
2025-07-07 13:20:01,12.0
2025-07-07 13:25:01,12.0
2025-07-07 13:30:01,12.2
2025-07-07 13:35:01,12.4
2025-07-07 13:40:01,12.9
2025-07-07 13:45:01,13.4
2025-07-07 13:50:01,13.9
2025-07-07 13:55:01,14.6
2025-07-07 14:00:01,15.1
2025-07-07 14:05:01,15.4
2025-07-07 14:10:01,15.4
2025-07-07 14:15:01,15.3
2025-07-07 14:20:01,15.4
2025-07-07 14:25:01,15.5
2025-07-07 14:30:01,15.6
2025-07-07 14:35:01,15.7
2025-07-07 14:40:01,15.6
2025-07-07 14:45:01,15.4
2025-07-07 14:50:01,15.3
2025-07-07 14:55:01,15.3
2025-07-07 15:00:01,15.4
2025-07-07 15:05:01,15.6
2025-07-07 15:10:01,16.0
2025-07-07 15:15:01,16.3
2025-07-07 15:20:01,16.5
2025-07-07 15:25:01,16.6
2025-07-07 15:30:01,17.1
2025-07-07 15:35:01,17.2
2025-07-07 15:40:01,17.3
2025-07-07 15:45:01,17.6
2025-07-07 15:50:01,17.8
2025-07-07 15:55:01,18.0
2025-07-07 16:00:01,17.2
2025-07-07 16:05:01,16.5
2025-07-07 16:10:01,16.3
2025-07-07 16:15:01,16.1
2025-07-07 16:20:01,16.4
2025-07-07 16:25:01,16.3
2025-07-07 16:30:01,16.5
2025-07-07 16:35:01,16.8
2025-07-07 16:40:01,18.0
2025-07-07 16:45:01,18.4
2025-07-07 16:50:01,18.7
2025-07-07 16:55:01,19.9
2025-07-07 17:00:01,20.9
2025-07-07 17:05:01,21.3
2025-07-07 17:10:01,21.7
2025-07-07 17:15:01,21.9
2025-07-07 17:20:01,22.7
2025-07-07 17:25:01,23.8
2025-07-07 17:30:01,24.4
2025-07-07 17:35:01,25.0
2025-07-07 17:40:01,25.5
2025-07-07 17:45:01,26.5
2025-07-07 17:50:01,26.7
2025-07-07 17:55:01,27.6
2025-07-07 18:00:01,28.6
2025-07-07 18:05:01,29.0
2025-07-07 18:10:01,29.2
2025-07-07 18:15:01,29.7
