ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2025-08-29T20:01:00.000,1.48,32.86,1.24,0.80
2025-08-29T20:02:00.000,1.38,26.19,1.24,0.61
2025-08-29T20:03:00.000,1.11,27.27,0.98,0.51
2025-08-29T20:04:00.000,1.05,25.22,0.95,0.45
2025-08-29T20:05:00.000,1.27,37.06,1.01,0.77
2025-08-29T20:06:00.000,1.45,36.14,1.17,0.85
2025-08-29T20:07:00.000,1.21,33.35,1.01,0.67
2025-08-29T20:08:00.000,1.29,37.18,1.03,0.78
2025-08-29T20:09:00.000,1.23,36.55,0.99,0.73
2025-08-29T20:10:00.000,1.25,35.60,1.02,0.73
2025-08-29T20:11:00.000,1.24,32.69,1.05,0.67
2025-08-29T20:12:00.000,1.10,30.44,0.95,0.56
2025-08-29T20:13:00.000,1.09,28.78,0.96,0.53
2025-08-29T20:14:00.000,1.03,26.37,0.92,0.46
2025-08-29T20:15:00.000,1.02,29.04,0.89,0.50
2025-08-29T20:16:00.000,1.09,30.70,0.94,0.56
2025-08-29T20:17:00.000,1.12,26.42,1.01,0.50
2025-08-29T20:18:00.000,1.07,27.57,0.95,0.50
2025-08-29T20:19:00.000,1.03,26.19,0.92,0.45
2025-08-29T20:20:00.000,1.04,27.16,0.92,0.47
2025-08-29T20:21:00.000,1.30,29.61,1.13,0.64
2025-08-29T20:22:00.000,1.16,26.97,1.03,0.53
2025-08-29T20:23:00.000,1.38,29.47,1.20,0.68
2025-08-29T20:24:00.000,1.20,26.71,1.07,0.54
2025-08-29T20:25:00.000,1.38,32.48,1.16,0.74
2025-08-29T20:26:00.000,1.44,31.09,1.24,0.74
2025-08-29T20:27:00.000,1.21,27.22,1.08,0.55
2025-08-29T20:28:00.000,1.34,31.25,1.15,0.69
2025-08-29T20:29:00.000,1.34,32.46,1.13,0.72
2025-08-29T20:30:00.000,1.29,33.84,1.07,0.72
2025-08-29T20:31:00.000,1.53,36.08,1.24,0.90
2025-08-29T20:32:00.000,1.49,36.81,1.20,0.90
2025-08-29T20:33:00.000,1.75,39.20,1.35,1.10
2025-08-29T20:34:00.000,1.48,38.45,1.16,0.92
2025-08-29T20:35:00.000,1.65,38.38,1.29,1.02
2025-08-29T20:36:00.000,1.71,35.82,1.38,1.00
2025-08-29T20:37:00.000,1.60,33.76,1.33,0.89
2025-08-29T20:38:00.000,1.76,34.33,1.45,0.99
2025-08-29T20:39:00.000,1.78,35.39,1.45,1.03
2025-08-29T20:40:00.000,1.68,34.13,1.39,0.94
2025-08-29T20:41:00.000,1.79,35.03,1.46,1.03
2025-08-29T20:42:00.000,1.57,35.22,1.28,0.91
2025-08-29T20:43:00.000,1.71,35.33,1.40,0.99
2025-08-29T20:44:00.000,1.67,36.09,1.35,0.99
2025-08-29T20:45:00.000,1.65,36.76,1.33,0.99
2025-08-29T20:46:00.000,1.56,35.92,1.27,0.92
2025-08-29T20:47:00.000,1.63,35.33,1.33,0.94
2025-08-29T20:48:00.000,1.68,34.32,1.38,0.95
2025-08-29T20:49:00.000,1.74,35.71,1.41,1.01
2025-08-29T20:50:00.000,1.71,36.49,1.37,1.01
2025-08-29T20:51:00.000,1.69,37.00,1.35,1.02
2025-08-29T20:52:00.000,1.80,36.95,1.44,1.08
2025-08-29T20:53:00.000,1.95,38.35,1.53,1.21
2025-08-29T20:54:00.000,1.73,36.15,1.39,1.02
2025-08-29T20:55:00.000,1.70,35.97,1.38,1.00
2025-08-29T20:56:00.000,1.71,33.55,1.43,0.95
2025-08-29T20:57:00.000,1.71,31.83,1.46,0.90
2025-08-29T20:58:00.000,1.66,31.58,1.41,0.87
2025-08-29T20:59:00.000,1.58,31.80,1.34,0.83
2025-08-29T21:00:00.000,1.43,33.14,1.20,0.78
2025-08-29T21:01:00.000,1.55,33.89,1.29,0.87
2025-08-29T21:02:00.000,1.51,34.92,1.24,0.87
2025-08-29T21:03:00.000,1.44,31.33,1.23,0.75
2025-08-29T21:04:00.000,1.46,33.47,1.22,0.80
2025-08-29T21:05:00.000,1.29,27.16,1.15,0.59
2025-08-29T21:06:00.000,1.11,26.99,0.99,0.50
2025-08-29T21:07:00.000,1.17,27.65,1.04,0.54
2025-08-29T21:08:00.000,1.10,23.47,1.01,0.44
2025-08-29T21:09:00.000,1.10,24.95,1.00,0.46
2025-08-29T21:10:00.000,1.13,25.54,1.02,0.49
2025-08-29T21:11:00.000,1.14,27.45,1.01,0.53
2025-08-29T21:12:00.000,1.11,27.45,0.99,0.51
2025-08-29T21:13:00.000,1.15,27.40,1.02,0.53
2025-08-29T21:14:00.000,1.06,25.10,0.96,0.45
2025-08-29T21:15:00.000,1.01,23.04,0.93,0.40
2025-08-29T21:16:00.000,0.92,20.04,0.86,0.31
2025-08-29T21:17:00.000,0.92,20.38,0.86,0.32
2025-08-29T21:18:00.000,0.98,24.20,0.89,0.40
2025-08-29T21:19:00.000,1.05,27.47,0.93,0.48
2025-08-29T21:20:00.000,1.04,27.34,0.92,0.48
2025-08-29T21:21:00.000,1.00,25.72,0.90,0.43
2025-08-29T21:22:00.000,1.07,27.94,0.95,0.50
2025-08-29T21:23:00.000,1.19,29.46,1.03,0.58
2025-08-29T21:24:00.000,1.23,31.22,1.05,0.64
2025-08-29T21:25:00.000,1.24,32.67,1.05,0.67
2025-08-29T21:26:00.000,1.20,31.16,1.02,0.62
2025-08-29T21:27:00.000,1.22,32.40,1.03,0.65
2025-08-29T21:28:00.000,1.16,29.47,1.01,0.57
2025-08-29T21:29:00.000,1.12,32.09,0.95,0.59
2025-08-29T21:30:00.000,1.15,30.42,0.99,0.58
2025-08-29T21:31:00.000,1.17,28.35,1.03,0.55
2025-08-29T21:32:00.000,1.20,29.17,1.05,0.58
2025-08-29T21:33:00.000,1.28,28.57,1.12,0.61
2025-08-29T21:34:00.000,1.30,29.67,1.13,0.64
2025-08-29T21:35:00.000,1.19,27.20,1.06,0.54
2025-08-29T21:36:00.000,1.89,3.50,1.88,0.12
2025-08-29T21:37:00.000,1.48,20.21,1.39,0.51
2025-08-29T21:38:00.000,1.41,17.81,1.34,0.43
2025-08-29T21:39:00.000,1.23,14.44,1.19,0.31
2025-08-29T21:40:00.000,1.22,14.62,1.18,0.31
2025-08-29T21:41:00.000,1.16,14.48,1.12,0.29
2025-08-29T21:42:00.000,1.17,17.89,1.12,0.36
2025-08-29T21:43:00.000,1.30,23.05,1.19,0.51
2025-08-29T21:44:00.000,1.40,26.16,1.26,0.62
2025-08-29T21:45:00.000,1.43,22.00,1.32,0.53
2025-08-29T21:46:00.000,1.47,21.34,1.37,0.54
2025-08-29T21:47:00.000,1.58,21.35,1.48,0.58
2025-08-29T21:48:00.000,1.47,21.46,1.37,0.54
2025-08-29T21:49:00.000,1.45,23.92,1.32,0.59
2025-08-29T21:50:00.000,1.43,23.62,1.31,0.57
2025-08-29T21:51:00.000,1.38,21.23,1.29,0.50
2025-08-29T21:52:00.000,1.37,20.29,1.29,0.48
2025-08-29T21:53:00.000,1.24,19.05,1.18,0.41
2025-08-29T21:54:00.000,1.21,18.26,1.15,0.38
2025-08-29T21:55:00.000,1.11,14.52,1.07,0.28
2025-08-29T21:56:00.000,1.11,15.80,1.07,0.30
2025-08-29T21:57:00.000,1.16,17.28,1.11,0.35
2025-08-29T21:58:00.000,1.15,19.13,1.08,0.38
2025-08-29T21:59:00.000,1.12,19.51,1.06,0.37
2025-08-29T22:00:00.000,1.14,18.49,1.08,0.36
2025-08-29T22:01:00.000,1.15,17.59,1.10,0.35
2025-08-29T22:02:00.000,1.13,17.93,1.08,0.35
2025-08-29T22:03:00.000,1.17,20.43,1.09,0.41
2025-08-29T22:04:00.000,1.16,15.53,1.12,0.31
2025-08-29T22:05:00.000,1.16,17.74,1.11,0.35
2025-08-29T22:06:00.000,1.13,16.92,1.08,0.33
2025-08-29T22:07:00.000,1.18,17.36,1.13,0.35
2025-08-29T22:08:00.000,1.15,13.70,1.12,0.27
2025-08-29T22:09:00.000,1.16,14.16,1.12,0.28
2025-08-29T22:10:00.000,1.14,12.50,1.11,0.25
2025-08-29T22:11:00.000,1.15,11.70,1.12,0.23
2025-08-29T22:12:00.000,1.13,11.57,1.11,0.23
2025-08-29T22:13:00.000,1.13,11.91,1.10,0.23
2025-08-29T22:14:00.000,1.12,13.39,1.09,0.26
2025-08-29T22:15:00.000,1.12,11.93,1.10,0.23
2025-08-29T22:16:00.000,1.10,11.50,1.07,0.22
2025-08-29T22:17:00.000,1.08,12.53,1.06,0.23
2025-08-29T22:18:00.000,1.08,11.98,1.06,0.22
2025-08-29T22:19:00.000,1.07,9.53,1.06,0.18
2025-08-29T22:20:00.000,1.07,9.76,1.05,0.18
2025-08-29T22:21:00.000,1.05,9.64,1.04,0.18
2025-08-29T22:22:00.000,1.06,9.93,1.05,0.18
2025-08-29T22:23:00.000,1.06,9.03,1.05,0.17
2025-08-29T22:24:00.000,1.05,10.02,1.04,0.18
2025-08-29T22:25:00.000,1.06,10.54,1.04,0.19
2025-08-29T22:26:00.000,1.07,9.40,1.05,0.17
2025-08-29T22:27:00.000,1.08,11.83,1.06,0.22
2025-08-29T22:28:00.000,1.09,12.65,1.06,0.24
2025-08-29T22:29:00.000,1.08,11.16,1.06,0.21
2025-08-29T22:30:00.000,1.07,10.68,1.06,0.20
2025-08-29T22:31:00.000,1.07,10.76,1.05,0.20
2025-08-29T22:32:00.000,1.07,10.44,1.05,0.19
2025-08-29T22:33:00.000,1.07,10.93,1.05,0.20
2025-08-29T22:34:00.000,1.04,9.66,1.02,0.17
2025-08-29T22:35:00.000,1.04,8.68,1.03,0.16
2025-08-29T22:36:00.000,1.08,8.67,1.07,0.16
2025-08-29T22:37:00.000,1.09,8.47,1.08,0.16
2025-08-29T22:38:00.000,1.10,9.49,1.09,0.18
2025-08-29T22:39:00.000,1.07,10.33,1.06,0.19
2025-08-29T22:40:00.000,1.07,11.47,1.05,0.21
2025-08-29T22:41:00.000,1.09,9.77,1.07,0.18
2025-08-29T22:42:00.000,1.12,10.86,1.10,0.21
2025-08-29T22:43:00.000,1.11,10.86,1.09,0.21
2025-08-29T22:44:00.000,1.10,10.61,1.08,0.20
2025-08-29T22:45:00.000,1.10,9.94,1.09,0.19
2025-08-29T22:46:00.000,1.10,9.85,1.08,0.19
2025-08-29T22:47:00.000,1.11,10.18,1.09,0.20
2025-08-29T22:48:00.000,1.13,12.34,1.10,0.24
2025-08-29T22:49:00.000,1.14,12.19,1.11,0.24
2025-08-29T22:50:00.000,1.14,11.75,1.11,0.23
2025-08-29T22:51:00.000,1.13,11.55,1.11,0.23
2025-08-29T22:52:00.000,1.14,12.28,1.12,0.24
2025-08-29T22:53:00.000,1.14,12.81,1.12,0.25
2025-08-29T22:54:00.000,1.13,12.24,1.11,0.24
2025-08-29T22:55:00.000,1.13,10.93,1.11,0.21
2025-08-29T22:56:00.000,1.11,11.18,1.09,0.22
2025-08-29T22:57:00.000,1.11,11.30,1.09,0.22
2025-08-29T22:58:00.000,1.10,10.40,1.08,0.20
2025-08-29T22:59:00.000,1.08,9.86,1.07,0.19
2025-08-29T23:00:00.000,1.09,10.08,1.07,0.19
2025-08-29T23:01:00.000,1.10,10.93,1.08,0.21
2025-08-29T23:02:00.000,1.10,11.13,1.08,0.21
2025-08-29T23:03:00.000,1.10,10.76,1.08,0.20
2025-08-29T23:04:00.000,1.10,10.43,1.08,0.20
2025-08-29T23:05:00.000,1.12,10.25,1.10,0.20
2025-08-29T23:06:00.000,1.12,9.99,1.10,0.19
2025-08-29T23:07:00.000,1.11,9.67,1.10,0.19
2025-08-29T23:08:00.000,1.06,8.62,1.05,0.16
2025-08-29T23:09:00.000,1.06,7.76,1.05,0.14
2025-08-29T23:10:00.000,1.06,8.65,1.04,0.16
2025-08-29T23:11:00.000,1.06,7.44,1.05,0.14
2025-08-29T23:12:00.000,1.06,8.18,1.05,0.15
2025-08-29T23:13:00.000,1.03,8.10,1.02,0.15
2025-08-29T23:14:00.000,1.05,7.17,1.04,0.13
2025-08-29T23:15:00.000,1.08,7.49,1.07,0.14
2025-08-29T23:16:00.000,1.08,7.35,1.07,0.14
2025-08-29T23:17:00.000,1.06,8.57,1.05,0.16
2025-08-29T23:18:00.000,1.03,9.30,1.02,0.17
2025-08-29T23:19:00.000,1.00,8.63,0.99,0.15
2025-08-29T23:20:00.000,0.96,6.05,0.96,0.10
2025-08-29T23:21:00.000,0.94,5.23,0.94,0.09
2025-08-29T23:22:00.000,0.94,4.01,0.94,0.07
2025-08-29T23:23:00.000,0.96,2.25,0.96,0.04
2025-08-29T23:24:00.000,0.99,3.25,0.99,0.06
2025-08-29T23:25:00.000,1.01,3.22,1.00,0.06
2025-08-29T23:26:00.000,1.02,2.87,1.02,0.05
2025-08-29T23:27:00.000,1.04,5.38,1.03,0.10
2025-08-29T23:28:00.000,1.04,6.40,1.04,0.12
2025-08-29T23:29:00.000,1.01,7.73,1.00,0.14
2025-08-29T23:30:00.000,1.00,8.47,0.99,0.15
2025-08-29T23:31:00.000,0.96,8.04,0.95,0.13
2025-08-29T23:32:00.000,0.93,7.05,0.93,0.11
2025-08-29T23:33:00.000,0.92,5.54,0.92,0.09
2025-08-29T23:34:00.000,0.93,4.51,0.93,0.07
2025-08-29T23:35:00.000,0.92,4.80,0.91,0.08
2025-08-29T23:36:00.000,0.92,3.81,0.91,0.06
2025-08-29T23:37:00.000,0.94,6.40,0.94,0.11
2025-08-29T23:38:00.000,0.95,7.52,0.94,0.12
2025-08-29T23:39:00.000,0.96,8.18,0.95,0.14
2025-08-29T23:40:00.000,0.96,7.44,0.95,0.12
2025-08-29T23:41:00.000,0.97,7.42,0.96,0.13
2025-08-29T23:42:00.000,0.97,7.03,0.96,0.12
2025-08-29T23:43:00.000,0.95,6.81,0.94,0.11
2025-08-29T23:44:00.000,0.91,7.10,0.90,0.11
2025-08-29T23:45:00.000,0.92,5.81,0.91,0.09
2025-08-29T23:46:00.000,0.92,4.50,0.92,0.07
2025-08-29T23:47:00.000,0.92,4.67,0.92,0.07
2025-08-29T23:48:00.000,0.93,5.84,0.92,0.09
2025-08-29T23:49:00.000,0.92,4.39,0.92,0.07
2025-08-29T23:50:00.000,0.91,5.70,0.90,0.09
2025-08-29T23:51:00.000,0.93,7.00,0.92,0.11
2025-08-29T23:52:00.000,0.93,8.85,0.92,0.14
2025-08-29T23:53:00.000,0.94,6.82,0.93,0.11
2025-08-29T23:54:00.000,0.98,7.87,0.97,0.13
2025-08-29T23:55:00.000,0.95,7.40,0.94,0.12
2025-08-29T23:56:00.000,0.97,6.04,0.97,0.10
2025-08-29T23:57:00.000,0.96,6.23,0.96,0.10
2025-08-29T23:58:00.000,0.98,6.73,0.97,0.11
2025-08-29T23:59:00.000,0.98,6.16,0.98,0.11
2025-08-30T00:00:00.000,0.99,6.45,0.98,0.11
2025-08-30T00:01:00.000,0.98,6.81,0.98,0.12
2025-08-30T00:02:00.000,0.89,359.30,0.89,-0.01
2025-08-30T00:03:00.000,0.89,2.03,0.89,0.03
2025-08-30T00:04:00.000,0.86,1.08,0.86,0.02
2025-08-30T00:05:00.000,0.85,359.94,0.85,-0.00
2025-08-30T00:06:00.000,0.83,359.34,0.83,-0.01
2025-08-30T00:07:00.000,0.84,356.35,0.84,-0.05
2025-08-30T00:08:00.000,0.89,356.79,0.89,-0.05
2025-08-30T00:09:00.000,0.93,359.25,0.93,-0.01
2025-08-30T00:10:00.000,0.92,2.21,0.92,0.04
2025-08-30T00:11:00.000,0.91,2.32,0.91,0.04
2025-08-30T00:12:00.000,0.90,4.02,0.90,0.06
2025-08-30T00:13:00.000,0.90,2.81,0.90,0.04
2025-08-30T00:14:00.000,0.89,3.66,0.89,0.06
2025-08-30T00:15:00.000,0.88,3.74,0.88,0.06
2025-08-30T00:16:00.000,0.86,3.20,0.86,0.05
2025-08-30T00:17:00.000,0.83,2.36,0.83,0.03
2025-08-30T00:18:00.000,0.83,3.64,0.83,0.05
2025-08-30T00:19:00.000,0.84,3.85,0.83,0.06
2025-08-30T00:20:00.000,0.84,4.12,0.83,0.06
2025-08-30T00:21:00.000,0.83,4.63,0.83,0.07
2025-08-30T00:22:00.000,0.86,5.47,0.86,0.08
2025-08-30T00:23:00.000,0.87,6.75,0.86,0.10
2025-08-30T00:24:00.000,0.87,9.55,0.86,0.15
2025-08-30T00:25:00.000,0.87,7.48,0.86,0.11
2025-08-30T00:26:00.000,0.87,6.93,0.86,0.10
2025-08-30T00:27:00.000,0.85,3.11,0.85,0.05
2025-08-30T00:28:00.000,0.86,1.08,0.86,0.02
2025-08-30T00:29:00.000,0.84,0.25,0.84,0.00
2025-08-30T00:30:00.000,0.86,1.42,0.85,0.02
2025-08-30T00:31:00.000,0.86,359.39,0.86,-0.01
2025-08-30T00:32:00.000,0.88,2.30,0.88,0.04
2025-08-30T00:33:00.000,0.93,5.43,0.92,0.09
2025-08-30T00:34:00.000,0.97,9.55,0.96,0.16
2025-08-30T00:35:00.000,0.94,9.06,0.93,0.15
2025-08-30T00:36:00.000,0.94,8.93,0.93,0.15
2025-08-30T00:37:00.000,0.91,5.61,0.91,0.09
2025-08-30T00:38:00.000,0.90,6.01,0.89,0.09
2025-08-30T00:39:00.000,0.89,2.68,0.89,0.04
2025-08-30T00:40:00.000,0.87,1.59,0.87,0.02
2025-08-30T00:41:00.000,0.84,1.26,0.84,0.02
2025-08-30T00:42:00.000,0.85,0.25,0.85,0.00
2025-08-30T00:43:00.000,0.86,0.37,0.86,0.01
2025-08-30T00:44:00.000,0.86,0.56,0.86,0.01
2025-08-30T00:45:00.000,0.84,0.56,0.84,0.01
2025-08-30T00:46:00.000,0.85,1.28,0.85,0.02
2025-08-30T00:47:00.000,0.87,4.93,0.87,0.07
2025-08-30T00:48:00.000,0.89,5.52,0.89,0.09
2025-08-30T00:49:00.000,0.89,5.03,0.89,0.08
2025-08-30T00:50:00.000,0.88,6.55,0.87,0.10
2025-08-30T00:51:00.000,0.85,6.46,0.84,0.10
2025-08-30T00:52:00.000,0.81,5.04,0.81,0.07
2025-08-30T00:53:00.000,0.81,0.71,0.81,0.01
2025-08-30T00:54:00.000,0.83,359.72,0.83,-0.00
2025-08-30T00:55:00.000,0.84,0.34,0.84,0.00
2025-08-30T00:56:00.000,0.85,2.20,0.85,0.03
2025-08-30T00:57:00.000,0.82,5.07,0.81,0.07
2025-08-30T00:58:00.000,0.79,4.09,0.79,0.06
2025-08-30T00:59:00.000,0.80,3.29,0.80,0.05
2025-08-30T01:00:00.000,0.78,4.54,0.78,0.06
2025-08-30T01:01:00.000,0.77,5.86,0.76,0.08
2025-08-30T01:02:00.000,0.77,2.67,0.77,0.04
2025-08-30T01:03:00.000,0.76,2.66,0.76,0.04
2025-08-30T01:04:00.000,0.80,359.86,0.80,-0.00
2025-08-30T01:05:00.000,0.80,359.79,0.80,-0.00
2025-08-30T01:06:00.000,0.77,1.35,0.77,0.02
2025-08-30T01:07:00.000,0.78,0.59,0.78,0.01
2025-08-30T01:08:00.000,0.79,5.98,0.78,0.08
2025-08-30T01:09:00.000,0.79,7.40,0.78,0.10
2025-08-30T01:10:00.000,0.79,6.86,0.79,0.09
2025-08-30T01:11:00.000,0.83,9.53,0.82,0.14
2025-08-30T01:12:00.000,0.87,14.58,0.84,0.22
2025-08-30T01:13:00.000,0.87,11.54,0.85,0.17
2025-08-30T01:14:00.000,0.87,7.08,0.86,0.11
2025-08-30T01:15:00.000,0.88,8.74,0.87,0.13
2025-08-30T01:16:00.000,0.89,8.74,0.88,0.13
2025-08-30T01:17:00.000,0.91,8.30,0.90,0.13
2025-08-30T01:18:00.000,0.91,11.30,0.90,0.18
2025-08-30T01:19:00.000,0.90,11.17,0.88,0.17
2025-08-30T01:20:00.000,0.93,12.04,0.91,0.19
2025-08-30T01:21:00.000,0.93,13.82,0.91,0.22
2025-08-30T01:22:00.000,0.92,12.64,0.89,0.20
2025-08-30T01:23:00.000,0.93,12.75,0.90,0.20
2025-08-30T01:24:00.000,0.88,11.74,0.86,0.18
2025-08-30T01:25:00.000,0.90,9.67,0.88,0.15
2025-08-30T01:26:00.000,0.90,6.90,0.89,0.11
2025-08-30T01:27:00.000,0.84,3.58,0.84,0.05
2025-08-30T01:28:00.000,0.86,0.99,0.86,0.01
2025-08-30T01:29:00.000,0.85,359.45,0.85,-0.01
2025-08-30T01:30:00.000,0.81,358.63,0.81,-0.02
2025-08-30T01:31:00.000,0.80,358.60,0.80,-0.02
2025-08-30T01:32:00.000,0.77,2.87,0.77,0.04
2025-08-30T01:33:00.000,0.82,4.80,0.82,0.07
2025-08-30T01:34:00.000,0.84,5.81,0.84,0.09
2025-08-30T01:35:00.000,0.85,6.22,0.85,0.09
2025-08-30T01:36:00.000,0.88,2.46,0.88,0.04
2025-08-30T01:37:00.000,0.85,359.14,0.85,-0.01
2025-08-30T01:38:00.000,0.85,358.11,0.85,-0.03
2025-08-30T01:39:00.000,0.80,356.68,0.80,-0.05
2025-08-30T01:40:00.000,0.79,358.31,0.79,-0.02
2025-08-30T01:41:00.000,0.77,360.00,0.77,-0.00
2025-08-30T01:42:00.000,0.78,0.27,0.78,0.00
2025-08-30T01:43:00.000,0.79,0.72,0.79,0.01
2025-08-30T01:44:00.000,0.82,1.04,0.82,0.01
2025-08-30T01:45:00.000,0.83,1.48,0.83,0.02
2025-08-30T01:46:00.000,0.81,4.19,0.80,0.06
2025-08-30T01:47:00.000,0.82,7.35,0.81,0.10
2025-08-30T01:48:00.000,0.84,9.42,0.83,0.14
2025-08-30T01:49:00.000,0.84,9.34,0.83,0.14
2025-08-30T01:50:00.000,0.86,9.16,0.85,0.14
2025-08-30T01:51:00.000,0.85,8.27,0.85,0.12
2025-08-30T01:52:00.000,0.85,4.79,0.84,0.07
2025-08-30T01:53:00.000,0.85,5.27,0.84,0.08
2025-08-30T01:54:00.000,0.85,4.40,0.85,0.07
2025-08-30T01:55:00.000,0.86,4.06,0.86,0.06
2025-08-30T01:56:00.000,0.86,3.48,0.86,0.05
2025-08-30T01:57:00.000,0.85,3.09,0.85,0.05
2025-08-30T01:58:00.000,0.85,4.13,0.85,0.06
2025-08-30T01:59:00.000,0.84,5.82,0.83,0.08
2025-08-30T02:00:00.000,0.87,5.27,0.86,0.08
2025-08-30T02:01:00.000,0.87,5.63,0.86,0.09
2025-08-30T02:02:00.000,0.89,6.52,0.89,0.10
2025-08-30T02:03:00.000,0.89,5.22,0.89,0.08
2025-08-30T02:04:00.000,0.90,6.12,0.89,0.10
2025-08-30T02:05:00.000,0.89,6.26,0.89,0.10
2025-08-30T02:06:00.000,0.90,6.02,0.89,0.09
2025-08-30T02:07:00.000,0.90,6.12,0.89,0.10
2025-08-30T02:08:00.000,0.90,6.57,0.89,0.10
2025-08-30T02:09:00.000,0.85,6.51,0.84,0.10
2025-08-30T02:10:00.000,0.84,4.75,0.83,0.07
2025-08-30T02:11:00.000,0.84,3.33,0.83,0.05
2025-08-30T02:12:00.000,0.84,2.85,0.84,0.04
2025-08-30T02:13:00.000,0.84,3.49,0.84,0.05
2025-08-30T02:14:00.000,0.85,3.87,0.85,0.06
2025-08-30T02:15:00.000,0.87,4.09,0.87,0.06
2025-08-30T02:16:00.000,0.87,3.62,0.87,0.06
2025-08-30T02:17:00.000,0.91,8.35,0.90,0.13
2025-08-30T02:18:00.000,0.94,10.23,0.92,0.17
2025-08-30T02:19:00.000,0.92,9.35,0.91,0.15
2025-08-30T02:20:00.000,0.98,15.01,0.95,0.25
2025-08-30T02:21:00.000,0.97,13.71,0.94,0.23
2025-08-30T02:22:00.000,0.96,12.63,0.94,0.21
2025-08-30T02:23:00.000,1.01,17.22,0.96,0.30
2025-08-30T02:24:00.000,1.01,16.89,0.96,0.29
2025-08-30T02:25:00.000,1.03,19.58,0.97,0.34
2025-08-30T02:26:00.000,1.14,25.85,1.02,0.50
2025-08-30T02:27:00.000,1.07,24.92,0.97,0.45
2025-08-30T02:28:00.000,1.08,25.89,0.97,0.47
2025-08-30T02:29:00.000,1.07,25.19,0.97,0.46
2025-08-30T02:30:00.000,1.07,25.92,0.96,0.47
2025-08-30T02:31:00.000,1.09,28.85,0.95,0.52
2025-08-30T02:32:00.000,0.95,26.21,0.86,0.42
2025-08-30T02:33:00.000,0.96,24.49,0.87,0.40
2025-08-30T02:34:00.000,0.94,21.90,0.87,0.35
2025-08-30T02:35:00.000,0.92,19.19,0.87,0.30
2025-08-30T02:36:00.000,0.89,19.71,0.84,0.30
2025-08-30T02:37:00.000,0.89,17.63,0.85,0.27
2025-08-30T02:38:00.000,0.88,18.16,0.84,0.27
2025-08-30T02:39:00.000,0.88,18.03,0.84,0.27
2025-08-30T02:40:00.000,0.88,18.35,0.84,0.28
2025-08-30T02:41:00.000,0.89,17.80,0.85,0.27
2025-08-30T02:42:00.000,0.90,19.21,0.85,0.30
2025-08-30T02:43:00.000,0.91,20.08,0.86,0.31
2025-08-30T02:44:00.000,0.91,19.86,0.85,0.31
2025-08-30T02:45:00.000,0.87,19.29,0.83,0.29
2025-08-30T02:46:00.000,0.94,22.87,0.86,0.36
2025-08-30T02:47:00.000,0.88,19.87,0.82,0.30
2025-08-30T02:48:00.000,0.83,19.65,0.79,0.28
2025-08-30T02:49:00.000,0.86,18.08,0.82,0.27
2025-08-30T02:50:00.000,0.90,19.66,0.85,0.30
2025-08-30T02:51:00.000,0.92,19.20,0.86,0.30
2025-08-30T02:52:00.000,0.91,20.65,0.85,0.32
2025-08-30T02:53:00.000,0.87,35.30,0.71,0.50
2025-08-30T02:54:00.000,0.88,25.82,0.80,0.39
2025-08-30T02:55:00.000,0.84,24.99,0.76,0.36
2025-08-30T02:56:00.000,0.84,25.35,0.76,0.36
2025-08-30T02:57:00.000,0.83,25.63,0.75,0.36
2025-08-30T02:58:00.000,0.82,25.83,0.74,0.36
2025-08-30T02:59:00.000,0.82,24.69,0.74,0.34
2025-08-30T03:00:00.000,0.77,25.01,0.69,0.32
2025-08-30T03:01:00.000,0.85,24.37,0.77,0.35
2025-08-30T03:02:00.000,0.97,25.42,0.87,0.41
2025-08-30T03:03:00.000,1.13,27.99,0.99,0.53
2025-08-30T03:04:00.000,1.39,25.90,1.25,0.61
2025-08-30T03:05:00.000,2.66,25.74,2.40,1.16
2025-08-30T03:06:00.000,6.90,19.48,6.50,2.30
2025-08-30T03:07:00.000,8.92,16.41,8.55,2.52
2025-08-30T03:08:00.000,10.34,15.28,9.98,2.73
2025-08-30T03:09:00.000,11.06,15.95,10.64,3.04
2025-08-30T03:10:00.000,11.68,16.04,11.22,3.23
2025-08-30T03:11:00.000,12.41,14.81,12.00,3.17
2025-08-30T03:12:00.000,13.25,13.97,12.86,3.20
2025-08-30T03:13:00.000,14.04,13.58,13.65,3.30
2025-08-30T03:14:00.000,14.51,13.00,14.14,3.26
2025-08-30T03:15:00.000,15.35,11.31,15.06,3.01
2025-08-30T03:16:00.000,15.89,9.47,15.67,2.61
2025-08-30T03:17:00.000,16.21,8.57,16.03,2.42
2025-08-30T03:18:00.000,16.60,5.98,16.51,1.73
2025-08-30T03:19:00.000,17.12,4.92,17.06,1.47
2025-08-30T03:20:00.000,17.53,4.52,17.48,1.38
2025-08-30T03:21:00.000,17.90,3.08,17.88,0.96
2025-08-30T03:22:00.000,18.33,1.08,18.33,0.35
2025-08-30T03:23:00.000,18.74,1.86,18.73,0.61
2025-08-30T03:24:00.000,18.98,3.85,18.93,1.27
2025-08-30T03:25:00.000,19.22,6.46,19.10,2.16
2025-08-30T03:26:00.000,19.51,9.06,19.27,3.07
2025-08-30T03:27:00.000,19.70,6.05,19.59,2.08
2025-08-30T03:28:00.000,20.07,6.70,19.93,2.34
2025-08-30T03:29:00.000,20.13,6.71,19.99,2.35
